shipment_id,route_id,synthetic_shipment_date,commodity_type,commodity_temp_ideal_c,commodity_shelf_life_hours,commodity_delay_tolerance_hours,transport_mode,distance_km,estimated_duration_hours,wave_height_m,wave_category,wind_speed_kmh,weather_condition,port_status_flag,port_ambient_temp_c,cold_chain_equipment,max_cargo_temp_excess_c,historical_delay_avg_hours,historical_damage_rate,departure_hour,risk_score,risk_level
synthetic-002143,darat-028,2025-10-04,Udang Beku,-19.0,4320,48,darat,333.7,6.85,0.0,Tenang,28.1,Cerah Berawan,1,30.0,reefer,0.0,4.67,0.0932,6,12.54,Low
synthetic-010334,laut-077,2025-10-04,Udang Segar,2.0,48,4,laut,1058.8,48.61,0.801,Rendah,11.37,Cerah Berawan,1,27.33,reefer,0.0,16.29,0.3308,7,69.0,Medium
synthetic-012373,kombinasi-023,2025-10-04,Sayuran Daun Segar,2.0,72,6,kombinasi,2211.4,78.54,2.976,Tinggi,32.03,Hujan Lebat,0,30.59,reefer,0.0,33.0,0.3363,2,90.0,High
synthetic-009109,laut-057,2025-10-04,Salmon Segar,0.5,72,6,laut,538.8,31.82,5.81,Sangat Tinggi,60.64,Hujan Badai,0,26.57,reefer,0.0,15.18,0.2137,15,83.41,High
synthetic-008367,laut-048,2025-10-04,Tuna Segar,0.5,96,4,laut,805.0,39.77,1.615,Sedang,21.27,Berawan,1,28.79,reefer,0.0,14.17,0.158,5,54.44,Low
synthetic-013321,kombinasi-036,2025-10-04,Tuna Segar,0.5,96,4,kombinasi,1256.9,51.66,3.686,Tinggi,32.24,Berawan Tebal,0,27.67,pasif,29.03,25.4,0.3833,14,90.0,High
synthetic-001263,darat-016,2025-10-04,Sayuran Daun Segar,2.0,72,6,darat,323.6,7.12,0.0,Tenang,10.95,Cerah Berawan,1,30.0,reefer,0.0,4.92,0.0824,19,41.7,Low
synthetic-012502,kombinasi-025,2025-10-04,Udang Segar,2.0,48,4,kombinasi,359.3,21.79,1.031,Rendah,13.72,Cerah Berawan,1,25.82,reefer,0.0,10.84,0.1322,14,49.78,Low
synthetic-001917,darat-025,2025-10-04,Tuna Segar,0.5,96,4,darat,195.4,4.03,0.0,Tenang,21.02,Berawan,1,30.0,pasif,16.0,1.74,0.0747,6,34.83,Low
synthetic-006700,laut-024,2025-10-04,Sayuran Daun Segar,2.0,72,6,laut,1397.4,59.52,3.451,Tinggi,34.65,Hujan Sedang,0,24.3,pasif,28.71,26.16,0.3664,11,90.0,High
synthetic-010479,laut-079,2025-10-04,Daging Sapi Segar,1.5,120,12,laut,462.8,27.99,0.526,Rendah,5.0,Berawan,1,27.1,pasif,25.82,10.89,0.1248,20,63.35,Medium
synthetic-010891,kombinasi-004,2025-10-05,Salmon Segar,0.5,72,6,kombinasi,1133.6,45.21,4.795,Sangat Tinggi,51.21,Hujan Badai,0,27.2,reefer,0.0,26.42,0.3698,4,93.33,High
synthetic-007980,laut-042,2025-10-05,Daging Sapi Segar,1.5,120,12,laut,1063.5,47.76,1.628,Sedang,11.77,Cerah Berawan,1,31.04,reefer,0.0,21.64,0.2808,1,67.92,Medium
synthetic-010819,kombinasi-003,2025-10-05,Tuna Segar,0.5,96,4,kombinasi,2801.7,106.21,3.069,Tinggi,29.52,Hujan Sedang,0,29.06,reefer,0.0,43.11,0.4069,15,90.0,High
synthetic-000887,darat-011,2025-10-05,Tuna Segar,0.5,96,4,darat,430.9,10.5,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,7.02,0.1066,9,40.66,Low
synthetic-005671,laut-010,2025-10-05,Udang Beku,-19.0,4320,48,laut,2923.1,102.58,0.98,Rendah,5.0,Berawan,1,31.08,reefer,0.0,39.64,0.322,1,58.84,Low
synthetic-010346,laut-077,2025-10-05,Buah Potong Segar,3.0,48,4,laut,1058.8,51.0,4.981,Sangat Tinggi,49.47,Hujan Lebat,0,34.12,pasif,27.07,16.29,0.3308,4,93.33,High
synthetic-012111,kombinasi-020,2025-10-05,Daging Sapi Segar,1.5,120,12,kombinasi,1749.6,65.51,7.169,Ekstrem,75.12,Hujan Lebat,0,32.25,pasif,30.31,31.3,0.3968,20,96.67,High
synthetic-000924,darat-011,2025-10-05,Udang Beku,-19.0,4320,48,darat,430.9,9.03,0.0,Tenang,7.54,Cerah,1,30.0,reefer,0.0,7.02,0.1066,22,14.55,Low
synthetic-007489,laut-036,2025-10-05,Susu Segar,2.5,168,8,laut,972.8,44.92,1.186,Rendah,5.94,Cerah,1,28.3,reefer,0.0,20.83,0.2496,5,56.23,Low
synthetic-005987,laut-015,2025-10-05,Salmon Segar,0.5,72,6,laut,1397.9,57.42,7.592,Ekstrem,74.34,Hujan Badai,0,28.19,reefer,0.0,29.65,0.3806,22,96.67,High
synthetic-002797,darat-036,2025-10-05,Sayuran Daun Segar,2.0,72,6,darat,230.8,4.92,0.0,Tenang,13.44,Cerah Berawan,1,30.0,pasif,17.51,1.73,0.0745,18,47.46,Low
synthetic-003270,darat-045,2025-10-05,Tuna Segar,0.5,96,4,darat,291.4,6.57,0.0,Tenang,12.43,Cerah Berawan,1,30.0,reefer,0.0,4.71,0.0815,4,10.77,Low
synthetic-003269,darat-045,2025-10-05,Udang Segar,2.0,48,4,darat,291.4,6.2,0.0,Tenang,14.6,Cerah,1,30.0,reefer,0.0,4.71,0.0815,21,40.21,Low
synthetic-006816,laut-026,2025-10-05,Susu Segar,2.5,168,8,laut,186.6,17.94,1.312,Sedang,14.07,Berawan,1,29.65,reefer,0.0,7.19,0.1082,3,50.74,Low
synthetic-014130,kombinasi-046,2025-10-05,Udang Segar,2.0,48,4,kombinasi,1112.1,41.83,4.491,Sangat Tinggi,45.85,Hujan Badai,0,27.59,reefer,0.0,30.57,0.3635,12,93.33,High
synthetic-000514,darat-006,2025-10-05,Tuna Segar,0.5,96,4,darat,273.4,6.35,0.0,Tenang,5.29,Cerah,1,30.0,pasif,13.29,3.98,0.0902,16,37.56,Low
synthetic-009833,laut-070,2025-10-05,Daging Sapi Segar,1.5,120,12,laut,2496.9,98.02,0.728,Rendah,10.45,Cerah Berawan,1,28.95,reefer,0.0,31.11,0.2403,4,57.43,Low
synthetic-006589,laut-023,2025-10-05,Daging Sapi Segar,1.5,120,12,laut,1054.7,49.31,0.476,Tenang,15.56,Cerah Berawan,1,31.64,pasif,27.49,18.72,0.2845,3,68.92,Medium
synthetic-011594,kombinasi-013,2025-10-05,Tuna Segar,0.5,96,4,kombinasi,1135.2,46.99,1.772,Sedang,22.1,Hujan Ringan,1,30.89,reefer,0.0,22.38,0.3038,22,71.53,Medium
synthetic-008248,laut-046,2025-10-05,Udang Segar,2.0,48,4,laut,1231.3,50.42,1.014,Rendah,7.94,Cerah,1,23.57,reefer,0.0,21.48,0.2824,0,67.3,Medium
synthetic-011416,kombinasi-011,2025-10-06,Es Krim,-19.0,2160,2,kombinasi,2276.4,92.1,0.519,Rendah,9.96,Cerah,1,27.73,reefer,0.0,33.8,0.2666,21,57.98,Low
synthetic-007380,laut-034,2025-10-06,Sayuran Daun Segar,2.0,72,6,laut,533.8,29.06,1.046,Rendah,11.65,Cerah,1,31.7,pasif,26.11,13.24,0.1288,2,73.33,Medium
synthetic-007522,laut-036,2025-10-06,Sayuran Daun Segar,2.0,72,6,laut,972.8,45.01,1.235,Rendah,12.38,Cerah Berawan,1,29.02,reefer,0.0,20.83,0.2496,12,58.82,Low
synthetic-002318,darat-030,2025-10-06,Buah Potong Segar,3.0,48,4,darat,1119.5,26.01,0.0,Tenang,8.82,Cerah Berawan,1,30.0,reefer,0.0,15.87,0.1538,1,46.44,Low
synthetic-004929,laut-000,2025-10-06,Ayam Segar,2.0,48,6,laut,963.7,41.7,1.19,Rendah,15.38,Berawan,1,28.48,pasif,26.48,19.86,0.2566,0,73.33,Medium
synthetic-011840,kombinasi-017,2025-10-06,Susu Segar,2.5,168,8,kombinasi,1414.4,55.45,0.44,Tenang,5.0,Berawan,1,28.53,reefer,0.0,29.07,0.3327,6,61.7,Low
synthetic-000092,darat-000,2025-10-06,Daging Sapi Segar,1.5,120,12,darat,309.4,7.1,0.0,Tenang,18.64,Cerah Berawan,1,30.0,pasif,25.96,2.54,0.0805,1,28.55,Low
synthetic-008514,laut-050,2025-10-06,Udang Segar,2.0,48,4,laut,1979.6,74.12,1.302,Sedang,11.66,Cerah Berawan,1,27.96,reefer,0.0,27.3,0.3136,5,74.99,Medium
synthetic-000961,darat-012,2025-10-06,Buah Potong Segar,3.0,48,4,darat,261.8,5.69,0.0,Tenang,8.32,Cerah Berawan,1,30.0,pasif,26.63,3.84,0.0771,8,38.98,Low
synthetic-012894,kombinasi-031,2025-10-06,Ayam Segar,2.0,48,6,kombinasi,1066.9,46.09,8.158,Ekstrem,83.34,Hujan Lebat,0,34.52,reefer,0.0,27.86,0.3651,14,96.67,High
synthetic-006954,laut-028,2025-10-06,Es Krim,-19.0,2160,2,laut,1066.5,45.5,1.069,Rendah,12.07,Cerah Berawan,1,28.55,pasif,48.11,14.93,0.1943,8,73.33,Medium
synthetic-007722,laut-039,2025-10-06,Buah Potong Segar,3.0,48,4,laut,115.4,14.92,0.848,Rendah,5.0,Berawan,1,24.09,pasif,28.03,2.59,0.0938,23,60.96,Low
synthetic-008779,laut-053,2025-10-06,Susu Segar,2.5,168,8,laut,2656.1,102.63,3.886,Tinggi,46.69,Berawan Tebal,0,33.61,pasif,28.52,38.92,0.3854,5,90.0,High
synthetic-013195,kombinasi-034,2025-10-06,Udang Beku,-19.0,4320,48,kombinasi,549.3,28.37,0.186,Tenang,10.49,Berawan,1,22.0,pasif,46.75,15.99,0.1512,22,24.72,Low
synthetic-001701,darat-021,2025-10-06,Es Krim,-19.0,2160,2,darat,155.2,3.61,0.0,Tenang,19.98,Cerah,1,30.0,pasif,11.82,1.0,0.0768,6,18.74,Low
synthetic-013200,kombinasi-034,2025-10-06,Es Krim,-19.0,2160,2,kombinasi,549.3,27.38,0.039,Tenang,5.0,Berawan,1,26.4,pasif,48.07,15.99,0.1512,21,70.0,Medium
synthetic-000981,darat-013,2025-10-06,Susu Segar,2.5,168,8,darat,550.3,11.57,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,5.47,0.1016,3,39.88,Low
synthetic-012380,kombinasi-023,2025-10-06,Tuna Segar,0.5,96,4,kombinasi,2211.4,85.34,1.486,Sedang,7.57,Hujan Ringan,1,28.36,pasif,28.04,33.0,0.3363,20,76.67,Medium
synthetic-012042,kombinasi-019,2025-10-06,Tuna Segar,0.5,96,4,kombinasi,1727.7,67.97,6.651,Ekstrem,68.93,Hujan Badai,0,27.92,reefer,0.0,37.88,0.4003,1,96.67,High
synthetic-009306,laut-061,2025-10-06,Udang Beku,-19.0,4320,48,laut,1042.8,48.48,0.232,Tenang,5.0,Berawan,1,27.0,reefer,0.0,19.98,0.2626,20,32.43,Low
synthetic-008951,laut-056,2025-10-07,Udang Beku,-19.0,4320,48,laut,1602.8,61.66,0.967,Rendah,13.84,Cerah,1,22.0,reefer,0.0,21.3,0.3194,6,45.17,Low
synthetic-004756,darat-067,2025-10-07,Udang Segar,2.0,48,4,darat,180.9,4.08,0.0,Tenang,19.7,Cerah Berawan,1,30.0,reefer,0.0,4.27,0.0813,15,36.75,Low
synthetic-004539,darat-063,2025-10-07,Salmon Segar,0.5,72,6,darat,376.8,7.77,0.0,Tenang,7.19,Cerah,1,30.0,reefer,0.0,1.76,0.1013,4,17.82,Low
synthetic-007078,laut-029,2025-10-07,Es Krim,-19.0,2160,2,laut,773.3,37.44,0.902,Rendah,8.44,Berawan,1,32.06,reefer,0.0,14.93,0.2306,8,55.48,Low
synthetic-000761,darat-009,2025-10-07,Ayam Segar,2.0,48,6,darat,137.6,3.3,0.0,Tenang,5.02,Hujan Sedang,1,30.0,reefer,0.0,2.32,0.0739,9,20.4,Low
synthetic-005635,laut-010,2025-10-07,Susu Segar,2.5,168,8,laut,2923.1,113.57,0.975,Rendah,5.0,Cerah Berawan,1,27.56,reefer,0.0,39.64,0.322,9,63.37,Medium
synthetic-005751,laut-011,2025-10-07,Ayam Segar,2.0,48,6,laut,216.2,18.73,5.447,Sangat Tinggi,53.16,Berawan Tebal,0,24.58,pasif,26.06,14.99,0.2349,4,93.33,High
synthetic-012704,kombinasi-028,2025-10-07,Udang Segar,2.0,48,4,kombinasi,2667.2,98.26,0.17,Tenang,5.0,Cerah Berawan,1,27.6,pasif,29.4,37.81,0.2716,6,70.0,Medium
synthetic-012205,kombinasi-021,2025-10-07,Udang Segar,2.0,48,4,kombinasi,745.2,33.14,3.902,Tinggi,35.06,Hujan Lebat,0,30.9,reefer,0.0,21.72,0.2514,23,82.7,High
synthetic-012553,kombinasi-025,2025-10-07,Tuna Segar,0.5,96,4,kombinasi,359.3,19.73,0.609,Rendah,6.6,Cerah,1,27.76,pasif,28.72,10.84,0.1322,18,73.33,Medium
synthetic-002121,darat-028,2025-10-07,Tuna Segar,0.5,96,4,darat,333.7,7.07,0.0,Tenang,9.69,Berawan,1,30.0,reefer,0.0,4.67,0.0932,16,31.16,Low
synthetic-014092,kombinasi-046,2025-10-07,Udang Segar,2.0,48,4,kombinasi,1112.1,48.39,7.574,Ekstrem,78.21,Hujan Badai,0,29.49,pasif,28.86,30.57,0.3635,17,96.67,High
synthetic-010990,kombinasi-006,2025-10-07,Udang Segar,2.0,48,4,kombinasi,1974.1,83.05,3.112,Tinggi,30.26,Hujan Lebat,0,37.7,pasif,28.05,35.45,0.3997,18,90.0,High
synthetic-013697,kombinasi-040,2025-10-07,Ayam Segar,2.0,48,6,kombinasi,3090.1,118.8,4.732,Sangat Tinggi,45.93,Hujan Lebat,0,28.87,reefer,0.0,48.44,0.4023,16,93.33,High
synthetic-013727,kombinasi-041,2025-10-07,Buah Potong Segar,3.0,48,4,kombinasi,1085.9,46.72,0.648,Rendah,8.33,Cerah,1,26.69,reefer,0.0,21.71,0.224,15,58.05,Low
synthetic-007526,laut-036,2025-10-07,Buah Potong Segar,3.0,48,4,laut,972.8,43.46,1.77,Sedang,25.73,Berawan,1,28.22,reefer,0.0,20.83,0.2496,14,64.08,Medium
synthetic-004264,darat-059,2025-10-07,Es Krim,-19.0,2160,2,darat,492.4,10.74,0.0,Tenang,21.57,Cerah Berawan,1,30.0,pasif,47.44,7.46,0.0946,15,67.28,Medium
synthetic-003052,darat-040,2025-10-07,Salmon Segar,0.5,72,6,darat,420.6,9.54,0.0,Tenang,8.5,Cerah,1,30.0,pasif,25.35,8.23,0.0941,16,70.0,Medium
synthetic-012103,kombinasi-020,2025-10-07,Susu Segar,2.5,168,8,kombinasi,1749.6,64.26,0.962,Rendah,16.64,Cerah Berawan,1,32.25,pasif,28.78,31.3,0.3968,11,73.33,Medium
synthetic-004875,darat-069,2025-10-07,Es Krim,-19.0,2160,2,darat,218.7,4.89,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,5.85,0.0734,11,36.63,Low
synthetic-002508,darat-032,2025-10-07,Tuna Segar,0.5,96,4,darat,174.7,3.64,0.0,Tenang,6.32,Hujan Sedang,1,30.0,reefer,0.0,7.5,0.0748,2,39.21,Low
synthetic-003619,darat-050,2025-10-07,Udang Beku,-19.0,4320,48,darat,306.1,7.06,0.0,Tenang,26.43,Berawan,1,30.0,reefer,0.0,6.72,0.0849,11,12.5,Low
synthetic-002971,darat-039,2025-10-07,Susu Segar,2.5,168,8,darat,394.2,10.07,0.0,Tenang,7.78,Cerah,1,30.0,reefer,0.0,5.47,0.0908,12,33.49,Low
synthetic-014155,kombinasi-047,2025-10-07,Udang Segar,2.0,48,4,kombinasi,1197.0,51.92,2.989,Tinggi,26.24,Berawan Tebal,0,30.7,reefer,0.0,23.63,0.3158,13,87.71,High
synthetic-002573,darat-033,2025-10-07,Salmon Segar,0.5,72,6,darat,141.4,3.08,0.0,Tenang,21.54,Cerah Berawan,1,30.0,reefer,0.0,4.05,0.0856,22,10.18,Low
synthetic-013478,kombinasi-038,2025-10-08,Tuna Segar,0.5,96,4,kombinasi,319.4,19.38,1.398,Sedang,9.84,Berawan,1,31.2,reefer,0.0,13.95,0.129,17,54.22,Low
synthetic-002305,darat-030,2025-10-08,Udang Beku,-19.0,4320,48,darat,1119.5,26.48,0.0,Tenang,19.49,Hujan Ringan,1,30.0,reefer,0.0,15.87,0.1538,8,22.93,Low
synthetic-005239,laut-004,2025-10-08,Salmon Segar,0.5,72,6,laut,3992.2,130.69,2.057,Sedang,19.56,Cerah Berawan,1,30.63,reefer,0.0,49.12,0.3181,17,73.1,Medium
synthetic-012864,kombinasi-030,2025-10-08,Susu Segar,2.5,168,8,kombinasi,2074.5,77.24,0.462,Tenang,5.0,Cerah,1,29.04,reefer,0.0,34.35,0.3378,15,58.78,Low
synthetic-001969,darat-026,2025-10-08,Sayuran Daun Segar,2.0,72,6,darat,362.9,7.84,0.0,Tenang,5.0,Cerah,1,30.0,reefer,0.0,5.3,0.0911,10,32.86,Low
synthetic-010775,kombinasi-003,2025-10-08,Udang Beku,-19.0,4320,48,kombinasi,2801.7,105.27,1.026,Rendah,5.0,Berawan,1,35.34,reefer,0.0,43.11,0.4069,15,66.35,Medium
synthetic-013032,kombinasi-032,2025-10-08,Tuna Segar,0.5,96,4,kombinasi,892.2,41.61,1.098,Rendah,13.57,Cerah,1,30.94,reefer,0.0,23.11,0.2816,11,61.44,Low
synthetic-004425,darat-062,2025-10-08,Udang Beku,-19.0,4320,48,darat,280.2,6.53,0.0,Tenang,13.81,Cerah,1,30.0,reefer,0.0,6.52,0.0846,19,11.04,Low
synthetic-013756,kombinasi-041,2025-10-08,Buah Potong Segar,3.0,48,4,kombinasi,1085.9,45.24,1.663,Sedang,18.15,Berawan,1,26.44,pasif,27.44,21.71,0.224,7,75.89,Medium
synthetic-009537,laut-064,2025-10-08,Udang Segar,2.0,48,4,laut,2282.1,91.84,1.207,Rendah,12.64,Cerah,1,24.37,pasif,27.62,33.27,0.3238,17,73.33,Medium
synthetic-003399,darat-047,2025-10-08,Es Krim,-19.0,2160,2,darat,292.4,6.7,0.0,Tenang,5.0,Cerah,1,30.0,reefer,0.0,5.58,0.0942,18,39.83,Low
synthetic-008491,laut-049,2025-10-08,Es Krim,-19.0,2160,2,laut,3867.5,149.12,6.387,Ekstrem,52.49,Hujan Lebat,0,26.16,pasif,50.08,51.7,0.3848,19,96.67,High
synthetic-007654,laut-038,2025-10-09,Sayuran Daun Segar,2.0,72,6,laut,607.4,31.79,0.307,Tenang,5.0,Cerah Berawan,1,30.54,reefer,0.0,8.95,0.1501,1,45.99,Low
synthetic-010778,kombinasi-003,2025-10-09,Udang Beku,-19.0,4320,48,kombinasi,2801.7,101.59,4.243,Sangat Tinggi,41.58,Hujan Lebat,0,34.18,reefer,0.0,43.11,0.4069,10,93.33,High
synthetic-007644,laut-038,2025-10-09,Buah Potong Segar,3.0,48,4,laut,607.4,33.91,1.13,Rendah,7.98,Cerah,1,31.92,reefer,0.0,8.95,0.1501,11,50.15,Low
synthetic-009455,laut-063,2025-10-09,Udang Beku,-19.0,4320,48,laut,3392.1,134.85,0.78,Rendah,10.81,Berawan,1,27.28,reefer,0.0,40.24,0.317,12,57.7,Low
synthetic-000202,darat-002,2025-10-09,Ayam Segar,2.0,48,6,darat,422.7,10.13,0.0,Tenang,7.1,Hujan Ringan,1,30.0,reefer,0.0,7.14,0.0906,21,39.36,Low
synthetic-003832,darat-053,2025-10-09,Udang Segar,2.0,48,4,darat,199.9,4.49,0.0,Tenang,10.88,Cerah,1,30.0,reefer,0.0,1.65,0.0755,7,20.42,Low
synthetic-001067,darat-014,2025-10-09,Susu Segar,2.5,168,8,darat,346.8,7.55,0.0,Tenang,5.0,Berawan,1,30.0,reefer,0.0,6.3,0.0835,12,38.85,Low
synthetic-005113,laut-002,2025-10-09,Es Krim,-19.0,2160,2,laut,1167.7,47.82,2.33,Sedang,8.95,Cerah Berawan,1,31.61,reefer,0.0,27.4,0.36,16,70.07,Medium
synthetic-002631,darat-034,2025-10-09,Daging Sapi Segar,1.5,120,12,darat,384.8,9.41,0.0,Tenang,6.02,Hujan Ringan,1,30.0,reefer,0.0,5.52,0.0849,12,21.05,Low
synthetic-004776,darat-068,2025-10-09,Salmon Segar,0.5,72,6,darat,455.8,10.29,0.0,Tenang,5.0,Cerah Berawan,1,30.0,reefer,0.0,8.2,0.0941,21,42.05,Low
synthetic-000652,darat-008,2025-10-09,Es Krim,-19.0,2160,2,darat,247.1,5.64,0.0,Tenang,5.26,Cerah,1,30.0,reefer,0.0,5.34,0.0864,5,38.57,Low
synthetic-005316,laut-005,2025-10-09,Udang Beku,-19.0,4320,48,laut,1320.8,51.53,0.738,Rendah,10.88,Berawan,1,28.88,pasif,48.58,21.0,0.2383,13,43.16,Low
synthetic-012839,kombinasi-030,2025-10-09,Susu Segar,2.5,168,8,kombinasi,2074.5,71.22,2.505,Tinggi,19.53,Hujan Sedang,0,27.59,reefer,0.0,34.35,0.3378,23,84.86,High
synthetic-010265,laut-076,2025-10-09,Tuna Segar,0.5,96,4,laut,1019.8,47.42,0.609,Rendah,5.0,Cerah Berawan,1,30.31,reefer,0.0,21.6,0.2614,6,58.79,Low
synthetic-010846,kombinasi-004,2025-10-09,Udang Segar,2.0,48,4,kombinasi,1133.6,48.91,5.115,Sangat Tinggi,48.21,Hujan Lebat,0,22.27,reefer,0.0,26.42,0.3698,17,93.33,High
synthetic-013148,kombinasi-034,2025-10-09,Udang Segar,2.0,48,4,kombinasi,549.3,28.26,0.406,Tenang,5.0,Cerah,1,26.12,reefer,0.0,15.99,0.1512,7,46.85,Low
synthetic-002759,darat-036,2025-10-09,Udang Segar,2.0,48,4,darat,230.8,4.65,0.0,Tenang,10.59,Cerah Berawan,1,30.0,reefer,0.0,1.73,0.0745,17,34.37,Low
synthetic-013973,kombinasi-045,2025-10-09,Buah Potong Segar,3.0,48,4,kombinasi,1344.9,57.08,3.173,Tinggi,33.91,Hujan Lebat,0,28.22,reefer,0.0,31.26,0.3808,18,90.0,High
synthetic-008841,laut-054,2025-10-09,Ayam Segar,2.0,48,6,laut,604.4,29.31,0.585,Rendah,7.61,Cerah Berawan,1,34.39,reefer,0.0,10.79,0.1441,16,54.33,Low
synthetic-000731,darat-009,2025-10-09,Tuna Segar,0.5,96,4,darat,137.6,3.31,0.0,Tenang,19.01,Cerah Berawan,1,30.0,reefer,0.0,2.32,0.0739,6,18.5,Low
synthetic-004292,darat-060,2025-10-09,Ayam Segar,2.0,48,6,darat,77.0,1.71,0.0,Tenang,20.56,Hujan Ringan,1,30.0,pasif,11.06,4.77,0.0661,0,53.89,Low
synthetic-011497,kombinasi-012,2025-10-09,Buah Potong Segar,3.0,48,4,kombinasi,1941.1,74.33,2.666,Tinggi,28.89,Hujan Lebat,0,30.14,pasif,24.37,35.87,0.3957,8,90.0,High
synthetic-001793,darat-023,2025-10-09,Susu Segar,2.5,168,8,darat,224.4,4.91,0.0,Tenang,10.86,Cerah,1,30.0,reefer,0.0,5.1,0.096,12,38.99,Low
synthetic-012086,kombinasi-020,2025-10-09,Udang Beku,-19.0,4320,48,kombinasi,1749.6,70.94,9.857,Sangat Ekstrem,98.33,Hujan Badai,0,28.51,pasif,45.69,31.3,0.3968,21,100.0,High
synthetic-005964,laut-015,2025-10-09,Udang Segar,2.0,48,4,laut,1397.9,63.35,5.077,Sangat Tinggi,57.88,Hujan Lebat,0,29.14,reefer,0.0,29.65,0.3806,0,93.33,High
synthetic-010190,laut-075,2025-10-10,Buah Potong Segar,3.0,48,4,laut,995.3,46.39,1.264,Sedang,5.0,Hujan Ringan,1,22.73,pasif,25.74,15.78,0.1901,16,73.61,Medium
synthetic-003100,darat-041,2025-10-10,Es Krim,-19.0,2160,2,darat,365.6,8.33,0.0,Tenang,14.82,Hujan Ringan,1,30.0,reefer,0.0,4.21,0.0873,10,37.86,Low
synthetic-001482,darat-019,2025-10-10,Ayam Segar,2.0,48,6,darat,241.4,4.86,0.0,Tenang,25.86,Cerah Berawan,1,30.0,pasif,17.36,6.09,0.0769,1,63.7,Medium
synthetic-001367,darat-018,2025-10-10,Tuna Segar,0.5,96,4,darat,462.4,9.91,0.0,Tenang,9.13,Berawan,1,30.0,pasif,18.62,4.25,0.0907,14,64.65,Medium
synthetic-000109,darat-001,2025-10-10,Daging Sapi Segar,1.5,120,12,darat,120.7,2.54,0.0,Tenang,10.1,Berawan,1,30.0,reefer,0.0,4.59,0.0712,12,18.43,Low
synthetic-008235,laut-046,2025-10-10,Udang Segar,2.0,48,4,laut,1231.3,45.32,0.378,Tenang,5.0,Berawan,1,25.04,reefer,0.0,21.48,0.2824,5,60.69,Low
synthetic-013762,kombinasi-041,2025-10-10,Es Krim,-19.0,2160,2,kombinasi,1085.9,45.58,0.814,Rendah,6.11,Berawan,1,33.06,reefer,0.0,21.71,0.224,6,54.34,Low
synthetic-008902,laut-055,2025-10-10,Udang Beku,-19.0,4320,48,laut,1182.8,53.8,3.521,Tinggi,33.69,Hujan Lebat,0,27.98,reefer,0.0,23.87,0.3601,0,73.51,Medium
synthetic-008899,laut-055,2025-10-10,Ayam Segar,2.0,48,6,laut,1182.8,49.48,2.758,Tinggi,28.98,Berawan Tebal,0,27.59,reefer,0.0,23.87,0.3601,2,90.0,High
synthetic-004032,darat-056,2025-10-10,Susu Segar,2.5,168,8,darat,206.2,4.5,0.0,Tenang,22.1,Cerah Berawan,1,30.0,reefer,0.0,4.21,0.0873,6,33.7,Low
synthetic-003356,darat-046,2025-10-10,Daging Sapi Segar,1.5,120,12,darat,460.1,10.77,0.0,Tenang,26.75,Berawan,1,30.0,reefer,0.0,6.13,0.0978,22,19.93,Low
synthetic-014145,kombinasi-047,2025-10-10,Udang Beku,-19.0,4320,48,kombinasi,1197.0,53.82,0.159,Tenang,5.0,Cerah,1,28.2,reefer,0.0,23.63,0.3158,3,40.66,Low
synthetic-012132,kombinasi-020,2025-10-10,Daging Sapi Segar,1.5,120,12,kombinasi,1749.6,69.3,4.103,Sangat Tinggi,50.38,Hujan Lebat,0,29.45,pasif,30.07,31.3,0.3968,4,93.33,High
synthetic-013476,kombinasi-038,2025-10-10,Salmon Segar,0.5,72,6,kombinasi,319.4,20.13,0.145,Tenang,5.0,Cerah,1,25.9,reefer,0.0,13.95,0.129,3,43.91,Low
synthetic-004849,darat-068,2025-10-10,Tuna Segar,0.5,96,4,darat,455.8,10.99,0.0,Tenang,23.7,Cerah,1,30.0,reefer,0.0,8.2,0.0941,23,39.81,Low
synthetic-003605,darat-049,2025-10-10,Buah Potong Segar,3.0,48,4,darat,262.1,5.41,0.0,Tenang,5.0,Hujan Ringan,1,30.0,pasif,21.25,8.09,0.0863,16,53.31,Low
synthetic-001574,darat-020,2025-10-10,Udang Segar,2.0,48,4,darat,219.7,4.79,0.0,Tenang,23.81,Hujan Sedang,1,30.0,reefer,0.0,4.12,0.0773,3,38.68,Low
synthetic-013035,kombinasi-032,2025-10-10,Udang Segar,2.0,48,4,kombinasi,892.2,39.92,1.498,Sedang,14.19,Cerah Berawan,1,25.54,reefer,0.0,23.11,0.2816,1,69.06,Medium
synthetic-004314,darat-060,2025-10-11,Sayuran Daun Segar,2.0,72,6,darat,77.0,1.45,0.0,Tenang,20.42,Cerah Berawan,1,30.0,reefer,0.0,4.77,0.0661,9,26.3,Low
synthetic-013074,kombinasi-033,2025-10-11,Salmon Segar,0.5,72,6,kombinasi,4072.2,153.91,0.655,Rendah,17.75,Cerah Berawan,1,27.75,reefer,0.0,53.96,0.2704,22,66.55,Medium
synthetic-005016,laut-001,2025-10-11,Tuna Segar,0.5,96,4,laut,1682.6,64.65,1.753,Sedang,21.11,Cerah Berawan,1,25.74,pasif,31.0,25.21,0.3261,9,76.67,Medium
